,title,rating,genre,score,star,budget,runtime,star_net_worth,movie_star_rating
155427,Leatherheads,PG-13,Comedy,6,George Clooney,58000000,114,500000000,A
155792,Four Christmases,PG-13,Comedy,5.7,Reese Witherspoon,80000000,88,200000000,A
155812,Pride and Glory,R,Crime,6.6,Edward Norton,30000000,130,300000000,A
155939,Babylon A.D.,PG-13,Action,5.6,Vin Diesel,70000000,90,225000000,A
156274,Deception,R,Crime,6.1,Hugh Jackman,25000000,107,180000000,A
156648,The Eye,PG-13,Drama,5.4,Jessica Alba,12000000,98,200000000,A
156710,The Love Guru,PG-13,Comedy,3.8,Mike Myers,62000000,87,200000000,A
157086,The Burning Plain,R,Crime,6.8,Charlize Theron,20000000,107,160000000,A
157113,The Tale of Despereaux,G,Animation,6.1,Matthew Broderick,60000000,93,200000000,A
157267,What Just Happened,R,Comedy,5.6,Robert De Niro,25000000,104,500000000,A
157282,Meet Dave,PG,Adventure,5,Eddie Murphy,60000000,90,200000000,A
157489,Inglourious Basterds,R,Adventure,8.3,Brad Pitt,70000000,153,300000000,A
157574,Fast & Furious,PG-13,Action,6.6,Vin Diesel,85000000,107,225000000,A
157906,X-Men Origins: Wolverine,PG-13,Action,6.6,Hugh Jackman,150000000,107,180000000,A
157916,Fantastic Mr. Fox,PG,Animation,7.9,George Clooney,40000000,87,500000000,A
158578,Up in the Air,R,Comedy,7.4,George Clooney,25000000,109,500000000,A
158843,The Proposal,PG-13,Comedy,6.7,Sandra Bullock,40000000,108,200000000,A
159267,Angels & Demons,PG-13,Action,6.7,Tom Hanks,150000000,138,400000000,A
159422,Monsters vs. Aliens,PG,Animation,6.4,Reese Witherspoon,175000000,94,200000000,A
159666,Night at the Museum: Battle of the Smithsonian,PG,Adventure,6,Ben Stiller,150000000,105,200000000,A
159773,Invictus,PG-13,Biography,7.3,Morgan Freeman,60000000,134,250000000,A
160580,Ninja Assassin,R,Action,6.3,Rain,40000000,99,1100000000,A
160598,Land of the Lost,PG-13,Action,5.3,Will Ferrell,100000000,102,160000000,A
160721,The Taking of Pelham 123,R,Action,6.4,Denzel Washington,100000000,106,250000000,A
160731,It's Complicated,R,Comedy,6.5,Meryl Streep,85000000,120,160000000,A
160942,The Joneses,R,Comedy,6.4,Demi Moore,10000000,96,200000000,A
161011,Ice Age: Dawn of the Dinosaurs,PG,Animation,6.9,Ray Romano,90000000,94,200000000,A
161166,Race to Witch Mountain,PG,Action,5.7,Dwayne Johnson,65000000,98,320000000,A
161313,Surrogates,PG-13,Action,6.3,Bruce Willis,80000000,89,250000000,A
161333,Funny People,R,Comedy,6.3,Adam Sandler,75000000,146,420000000,A
161628,Obsessed,PG-13,Drama,5,Beyoncé,20000000,108,500000000,A
162249,Brüno,R,Comedy,5.8,Sacha Baron Cohen,42000000,81,160000000,A
162619,All About Steve,PG-13,Comedy,4.8,Sandra Bullock,15000000,99,200000000,A
162727,I Love You Phillip Morris,R,Biography,6.6,Jim Carrey,13000000,98,180000000,A
162834,Hannah Montana: The Movie,G,Comedy,4.6,Miley Cyrus,30000000,102,160000000,A
163022,Love Happens,PG-13,Drama,5.7,Jennifer Aniston,18000000,109,300000000,A
163103,Duplicity,PG-13,Comedy,6.2,Julia Roberts,60000000,125,250000000,A
163186,The Informant!,R,Biography,6.4,Matt Damon,22000000,108,170000000,A
163196,Planet 51,PG,Animation,6,Dwayne Johnson,70000000,91,320000000,A
163206,Crossing Over,R,Crime,6.7,Harrison Ford,19000000,113,300000000,A
163294,A Christmas Carol,PG,Animation,6.8,Jim Carrey,200000000,96,180000000,A
163978,Chéri,R,Comedy,6.2,Michelle Pfeiffer,23000000,86,250000000,A
164059,Inception,PG-13,Action,8.8,Leonardo DiCaprio,160000000,148,260000000,A
164086,Shutter Island,R,Mystery,8.2,Leonardo DiCaprio,80000000,138,260000000,A
164106,Grown Ups,PG-13,Comedy,5.9,Adam Sandler,80000000,102,420000000,A
164814,RED,PG-13,Action,7,Bruce Willis,58000000,111,250000000,A
164885,The American,R,Crime,6.3,George Clooney,20000000,105,500000000,A
165300,The Book of Eli,R,Action,6.9,Denzel Washington,80000000,118,250000000,A
165324,Knight and Day,PG-13,Action,6.3,Tom Cruise,117000000,109,600000000,A
165352,The Expendables,R,Action,6.5,Sylvester Stallone,80000000,103,400000000,A
165388,The Other Guys,PG-13,Action,6.6,Will Ferrell,100000000,107,160000000,A
165483,The Fighter,R,Biography,7.8,Mark Wahlberg,25000000,116,300000000,A
165683,Megamind,PG,Animation,7.2,Will Ferrell,130000000,95,160000000,A
165730,Unstoppable,PG-13,Action,6.8,Denzel Washington,100000000,98,250000000,A
165805,Eat Pray Love,PG-13,Biography,5.8,Julia Roberts,60000000,133,250000000,A
166429,Winter's Bone,R,Drama,7.2,Jennifer Lawrence,2000000,100,160000000,A
166834,Green Zone,R,Action,6.8,Matt Damon,100000000,115,170000000,A
166844,Faster,R,Action,6.4,Dwayne Johnson,24000000,98,320000000,A
167015,Shrek Forever After,PG,Animation,6.3,Mike Myers,165000000,93,200000000,A
167367,Little Fockers,PG-13,Comedy,5.5,Ben Stiller,100000000,98,200000000,A
167794,Edge of Darkness,R,Action,6.6,Mel Gibson,80000000,117,425000000,A
167911,Valentine's Day,PG-13,Comedy,5.7,Julia Roberts,52000000,125,250000000,A
168117,How Do You Know,PG-13,Comedy,5.4,Reese Witherspoon,120000000,121,200000000,A
168195,Tooth Fairy,PG,Comedy,5,Dwayne Johnson,48000000,101,320000000,A
168248,The Switch,PG-13,Comedy,6.1,Jennifer Aniston,19000000,101,300000000,A
168535,The Last Song,PG,Drama,6,Miley Cyrus,20000000,107,160000000,A
168578,Cop Out,R,Action,5.6,Bruce Willis,30000000,107,250000000,A
168674,The Bounty Hunter,PG-13,Action,5.6,Jennifer Aniston,40000000,110,300000000,A
168725,From Paris with Love,R,Action,6.4,John Travolta,52000000,92,250000000,A
168923,The Spy Next Door,PG,Action,5.5,Jackie Chan,28000000,94,400000000,A
168932,Hereafter,PG-13,Drama,6.4,Matt Damon,50000000,129,170000000,A
169188,Rabbit Hole,PG-13,Drama,7,Nicole Kidman,5000000,91,250000000,A
169739,Stone,R,Drama,5.4,Edward Norton,22000000,105,300000000,A
169820,Why Did I Get Married Too?,PG-13,Comedy,4.7,Janet Jackson,20000000,121,190000000,A
169988,The Back-up Plan,PG-13,Comedy,5.4,Jennifer Lopez,35000000,104,400000000,A
170206,You Will Meet a Tall Dark Stranger,R,Comedy,6.3,Anthony Hopkins,22000000,98,160000000,A
170387,Henry's Crime,R,Comedy,6,Keanu Reeves,12000000,108,360000000,A
170407,Yogi Bear,PG,Animation,4.6,Dan Aykroyd,80000000,80,200000000,A
170646,For Colored Girls,R,Drama,6.1,Janet Jackson,21000000,133,190000000,A
170749,Everything Must Go,R,Drama,6.4,Will Ferrell,5000000,97,160000000,A
170850,Fast Five,PG-13,Action,7.3,Vin Diesel,125000000,130,225000000,A
170871,Moneyball,PG-13,Biography,7.6,Brad Pitt,50000000,133,300000000,A
170881,Just Go with It,PG-13,Comedy,6.4,Adam Sandler,80000000,117,420000000,A
171561,Contagion,PG-13,Drama,6.7,Matt Damon,60000000,106,170000000,A
171611,In Time,PG-13,Action,6.7,Justin Timberlake,40000000,109,250000000,A
172008,Mission: Impossible - Ghost Protocol,PG-13,Action,7.4,Tom Cruise,145000000,132,600000000,A
172209,Cowboys & Aliens,PG-13,Action,6,Daniel Craig,163000000,119,160000000,A
172344,Real Steel,PG-13,Action,7,Hugh Jackman,110000000,127,180000000,A
172621,Tower Heist,PG-13,Action,6.2,Eddie Murphy,75000000,104,200000000,A
172677,We Bought a Zoo,PG,Comedy,7.1,Matt Damon,50000000,124,170000000,A
172732,Larry Crowne,PG-13,Comedy,6.1,Tom Hanks,30000000,98,400000000,A
172909,The Adjustment Bureau,PG-13,Romance,7,Matt Damon,50200000,106,170000000,A
172930,The Tree of Life,PG-13,Drama,6.8,Brad Pitt,32000000,139,300000000,A
173136,The Descendants,R,Comedy,7.3,George Clooney,20000000,115,500000000,A
173480,Jack and Jill,PG,Comedy,3.3,Adam Sandler,79000000,91,420000000,A
173914,J. Edgar,R,Biography,6.5,Leonardo DiCaprio,35000000,137,260000000,A
173923,Dream House,PG-13,Drama,6,Daniel Craig,50000000,84,160000000,A
174490,Young Adult,R,Comedy,6.3,Charlize Theron,12000000,94,160000000,A
175647,The Iron Lady,PG-13,Biography,6.4,Meryl Streep,13000000,105,160000000,A
175663,Mr. Popper's Penguins,PG,Comedy,6,Jim Carrey,55000000,94,180000000,A
176059,The Beaver,PG-13,Drama,6.6,Mel Gibson,21000000,91,425000000,A
176250,Dolphin Tale,PG,Drama,6.8,Morgan Freeman,37000000,113,250000000,A
176279,The Hunger Games,PG-13,Action,7.2,Jennifer Lawrence,78000000,142,160000000,A
176700,Jack Reacher,PG-13,Action,7,Tom Cruise,60000000,130,600000000,A
176717,Cloud Atlas,R,Action,7.4,Tom Hanks,102000000,172,400000000,A
176727,Skyfall,PG-13,Action,7.7,Daniel Craig,200000000,143,160000000,A
176863,Killing Them Softly,R,Crime,6.2,Brad Pitt,15000000,97,300000000,A
176873,Flight,R,Drama,7.3,Denzel Washington,31000000,138,250000000,A
177009,Ted,R,Comedy,6.9,Mark Wahlberg,50000000,106,300000000,A
177078,This Means War,PG-13,Action,6.3,Reese Witherspoon,65000000,103,200000000,A
177095,That's My Boy,R,Comedy,5.5,Adam Sandler,70000000,116,420000000,A
177358,Hotel Transylvania,PG,Animation,7.1,Adam Sandler,85000000,91,420000000,A
177452,Safe House,R,Action,6.7,Denzel Washington,85000000,115,250000000,A
177866,Men in Black 3,PG-13,Action,6.8,Will Smith,225000000,106,350000000,A
177928,The Dictator,R,Comedy,6.4,Sacha Baron Cohen,65000000,83,160000000,A
177967,The Watch,R,Comedy,5.7,Ben Stiller,68000000,102,200000000,A
178073,The Expendables 2,R,Action,6.6,Sylvester Stallone,100000000,103,400000000,A
178300,Rise of the Guardians,PG,Animation,7.3,Hugh Jackman,145000000,97,180000000,A
178419,Madagascar 3: Europe's Most Wanted,PG,Animation,6.8,Ben Stiller,145000000,93,200000000,A
178437,House at the End of the Street,PG-13,Drama,5.6,Jennifer Lawrence,10000000,101,160000000,A
178674,The Company You Keep,R,Drama,6.4,Robert Redford,2000000,125,200000000,A
179085,Bullet to the Head,R,Action,5.7,Sylvester Stallone,45000000,92,400000000,A
179095,LOL,PG-13,Comedy,4.4,Miley Cyrus,11000000,97,160000000,A
179756,Ice Age: Continental Drift,PG,Animation,6.5,Ray Romano,95000000,88,200000000,A
180035,Alex Cross,PG-13,Action,5.2,Tyler Perry,35000000,101,800000000,A
180092,Trouble with the Curve,PG-13,Drama,6.8,Clint Eastwood,30000000,111,375000000,A
180234,Contraband,R,Action,6.4,Mark Wahlberg,25000000,109,300000000,A
180336,The Campaign,R,Comedy,6.1,Will Ferrell,95000000,85,160000000,A
180431,The Guilt Trip,PG-13,Comedy,5.7,Barbra Streisand,40000000,95,400000000,A
181559,Talaash,Not Rated,Crime,7.2,Aamir Khan,7395080,140,180000000,A
181569,Hope Springs,PG-13,Comedy,6.3,Meryl Streep,30000000,100,160000000,A
181750,A Thousand Words,PG-13,Comedy,5.9,Eddie Murphy,40000000,91,200000000,A
181964,The Wolf of Wall Street,R,Biography,8.2,Leonardo DiCaprio,100000000,180,260000000,A
182002,Prisoners,R,Crime,8.1,Hugh Jackman,46000000,153,180000000,A
182090,Grown Ups 2,PG-13,Comedy,5.4,Adam Sandler,80000000,101,420000000,A
182098,Fast & Furious 6,PG-13,Action,7,Vin Diesel,160000000,130,225000000,A
182107,Gravity,PG-13,Drama,7.7,Sandra Bullock,100000000,91,200000000,A
182332,Under the Skin,R,Drama,6.3,Scarlett Johansson,13300000,108,165000000,A
182552,The Great Gatsby,PG-13,Drama,7.2,Leonardo DiCaprio,105000000,143,260000000,A
182666,Oblivion,PG-13,Action,7,Tom Cruise,120000000,124,600000000,A
182816,The Hunger Games: Catching Fire,PG-13,Action,7.5,Jennifer Lawrence,130000000,146,160000000,A
182900,World War Z,PG-13,Action,7,Brad Pitt,190000000,116,300000000,A
182928,G.I. Joe: Retaliation,PG-13,Action,5.8,Dwayne Johnson,130000000,110,320000000,A
182946,The Secret Life of Walter Mitty,PG,Adventure,7.3,Ben Stiller,90000000,114,200000000,A
183026,Elysium,R,Action,6.6,Matt Damon,115000000,109,170000000,A
183083,Captain Phillips,PG-13,Adventure,7.8,Tom Hanks,55000000,134,400000000,A
183169,Lone Survivor,R,Action,7.5,Mark Wahlberg,40000000,121,300000000,A
183179,Pain & Gain,R,Action,6.4,Mark Wahlberg,26000000,129,300000000,A
183207,Ender's Game,PG-13,Action,6.6,Harrison Ford,110000000,114,300000000,A
183355,Riddick,R,Action,6.4,Vin Diesel,38000000,119,225000000,A
183364,A Good Day to Die Hard,R,Action,5.3,Bruce Willis,92000000,98,250000000,A
183373,Escape Plan,R,Action,6.7,Sylvester Stallone,50000000,115,400000000,A
183384,The Wolverine,PG-13,Action,6.7,Hugh Jackman,120000000,126,180000000,A
183422,47 Ronin,PG-13,Action,6.3,Keanu Reeves,175000000,128,360000000,A
183589,August: Osage County,R,Comedy,7.2,Meryl Streep,25000000,121,160000000,A
184509,2 Guns,R,Action,6.7,Denzel Washington,61000000,109,250000000,A
184519,Enough Said,PG-13,Comedy,7,Julia Louis-Dreyfus,8000000,93,250000000,A
184691,The Heat,R,Action,6.6,Sandra Bullock,43000000,117,200000000,A
185331,RED 2,PG-13,Action,6.6,Bruce Willis,84000000,116,250000000,A
185525,The Last Stand,R,Action,6.3,Arnold Schwarzenegger,45000000,107,400000000,A
185719,The Family,R,Comedy,6.3,Robert De Niro,30000000,111,500000000,A
185866,Life of Crime,R,Comedy,5.8,Jennifer Aniston,12000000,98,300000000,A
186080,Grudge Match,PG-13,Comedy,6.4,Robert De Niro,40000000,113,500000000,A
186378,Broken City,R,Action,6.2,Mark Wahlberg,35000000,109,300000000,A
186396,All Is Lost,PG-13,Action,6.9,Robert Redford,9000000,106,200000000,A
186510,The Big Wedding,R,Comedy,5.6,Robert De Niro,35000000,89,500000000,A
186537,Snitch,PG-13,Action,6.4,Dwayne Johnson,15000000,112,320000000,A
186624,Last Vegas,PG-13,Comedy,6.6,Robert De Niro,28000000,105,500000000,A
186686,Jobs,PG-13,Biography,6,Ashton Kutcher,12000000,128,200000000,A
187820,John Wick,R,Action,7.4,Keanu Reeves,20000000,101,360000000,A
187830,Edge of Tomorrow,PG-13,Action,7.9,Tom Cruise,178000000,113,600000000,A
187998,The Equalizer,R,Action,7.2,Denzel Washington,55000000,132,250000000,A
188039,Lucy,R,Action,6.4,Scarlett Johansson,40000000,89,165000000,A
188219,Fury,R,Action,7.6,Brad Pitt,68000000,134,300000000,A
188377,Blended,PG-13,Comedy,6.5,Adam Sandler,40000000,117,420000000,A
188732,The Hunger Games: Mockingjay - Part 1,PG-13,Action,6.6,Jennifer Lawrence,125000000,123,160000000,A
188765,Night at the Museum: Secret of the Tomb,PG,Adventure,6.2,Ben Stiller,127000000,98,200000000,A
188914,The Expendables 3,PG-13,Action,6.1,Sylvester Stallone,80000000,126,400000000,A
189656,Transformers: Age of Extinction,PG-13,Action,5.6,Mark Wahlberg,210000000,165,300000000,A
189873,Wild,R,Adventure,7.1,Reese Witherspoon,15000000,115,200000000,A
190133,The Monuments Men,PG-13,Comedy,6.1,George Clooney,70000000,118,500000000,A
190320,Dumb and Dumber to,PG-13,Comedy,5.6,Jim Carrey,40000000,109,180000000,A
190498,A Million Ways to Die in the West,R,Comedy,6.1,Seth MacFarlane,40000000,116,300000000,A
190506,Sabotage,R,Action,5.7,Arnold Schwarzenegger,35000000,109,400000000,A
190874,The November Man,R,Action,6.3,Pierce Brosnan,15000000,108,200000000,A
190998,Before I Go to Sleep,R,Drama,6.4,Nicole Kidman,22000000,92,250000000,A
191008,The Good Lie,PG-13,Biography,7.4,Reese Witherspoon,20000000,110,200000000,A
191135,Ride Along,PG-13,Action,6.2,Ice Cube,25000000,99,160000000,A
191491,3 Days to Kill,PG-13,Action,6.2,Kevin Costner,28000000,117,250000000,A
191906,Draft Day,PG-13,Drama,6.8,Kevin Costner,25000000,110,250000000,A
191933,And So It Goes,PG-13,Comedy,5.8,Michael Douglas,18000000,94,350000000,A
191955,The Gambler,R,Crime,6.1,Mark Wahlberg,25000000,111,300000000,A
192057,Cake,R,Drama,6.4,Jennifer Aniston,7000000,102,300000000,A
192418,St. Vincent,PG-13,Comedy,7.2,Bill Murray,13000000,102,180000000,A
192695,A Long Way Down,R,Comedy,6.4,Pierce Brosnan,12000000,96,200000000,A
193125,While We're Young,R,Comedy,6.3,Ben Stiller,10000000,97,200000000,A
193217,Think Like a Man Too,PG-13,Comedy,5.8,Kevin Hart,24000000,106,200000000,A
193292,Black or White,PG-13,Drama,6.6,Kevin Costner,9000000,121,250000000,A
193354,Furious 7,PG-13,Action,7.1,Vin Diesel,190000000,137,225000000,A
193522,The Revenant,R,Action,8,Leonardo DiCaprio,135000000,156,260000000,A
193579,The Martian,PG-13,Adventure,8,Matt Damon,108000000,144,170000000,A
193936,Terminator Genisys,PG-13,Action,6.3,Arnold Schwarzenegger,155000000,126,400000000,A
194253,Spectre,PG-13,Action,6.8,Daniel Craig,245000000,148,160000000,A
194310,Knock Knock,R,Drama,4.9,Keanu Reeves,2500000,99,360000000,A
194524,The Intern,PG-13,Comedy,7.1,Robert De Niro,35000000,121,500000000,A
194616,The Hunger Games: Mockingjay - Part 2,PG-13,Action,6.6,Jennifer Lawrence,160000000,137,160000000,A
194746,Mission: Impossible - Rogue Nation,PG-13,Action,7.4,Tom Cruise,150000000,131,600000000,A
195209,Focus,R,Comedy,6.6,Will Smith,50100000,105,350000000,A
195336,Home,PG,Animation,6.6,Jim Parsons,135000000,94,160000000,A
196356,Minions,PG,Animation,6.4,Sandra Bullock,74000000,91,200000000,A
196374,San Andreas,PG-13,Action,6.1,Dwayne Johnson,110000000,114,320000000,A
196391,Tomorrowland,PG,Action,6.4,George Clooney,190000000,130,500000000,A
196407,Bridge of Spies,PG-13,Drama,7.6,Tom Hanks,40000000,142,400000000,A
196469,The Boy Next Door,R,Thriller,4.7,Jennifer Lopez,4000000,91,400000000,A
196556,The Last Witch Hunter,PG-13,Action,6,Vin Diesel,90000000,106,225000000,A
196829,Get Hard,R,Comedy,6,Will Ferrell,40000000,100,160000000,A
196925,Joy,PG-13,Biography,6.6,Jennifer Lawrence,60000000,124,160000000,A
197298,Ted 2,R,Comedy,6.3,Mark Wahlberg,68000000,115,300000000,A
197352,Pixels,PG-13,Action,5.5,Adam Sandler,88000000,105,420000000,A
197631,Daddy's Home,PG-13,Comedy,6.2,Will Ferrell,50000000,96,160000000,A
197824,Hotel Transylvania 2,PG,Animation,6.7,Adam Sandler,80000000,89,420000000,A
197973,The Wedding Ringer,R,Comedy,6.6,Kevin Hart,23000000,101,200000000,A
198753,Concussion,PG-13,Biography,7.1,Will Smith,35000000,123,350000000,A
199070,A Walk in the Woods,R,Adventure,6.4,Robert Redford,8000000,104,200000000,A
199496,By the Sea,R,Drama,5.3,Brad Pitt,10000000,122,300000000,A
200263,"McFarland, USA",PG,Biography,7.4,Kevin Costner,17000000,129,250000000,A
200309,Rock the Kasbah,R,Comedy,5.5,Bill Murray,15000000,106,180000000,A
200859,Our Brand Is Crisis,R,Comedy,6.1,Sandra Bullock,28000000,107,200000000,A
201094,Ricki and the Flash,PG-13,Comedy,5.9,Meryl Streep,18000000,101,160000000,A
201337,Dragon Blade,R,Action,6,Jackie Chan,65000000,127,400000000,A
201353,Mother's Day,PG-13,Comedy,5.7,Jennifer Aniston,25000000,118,300000000,A
201593,Suicide Squad,PG-13,Action,5.9,Will Smith,175000000,123,350000000,A
201610,The Magnificent Seven,PG-13,Action,6.9,Denzel Washington,90000000,132,250000000,A
202434,Criminal,R,Action,6.3,Kevin Costner,31500000,113,250000000,A
202705,Jason Bourne,PG-13,Action,6.6,Matt Damon,120000000,123,170000000,A
202729,Central Intelligence,PG-13,Action,6.3,Dwayne Johnson,50000000,107,320000000,A
203287,Inferno,PG-13,Action,6.2,Tom Hanks,75000000,121,400000000,A
203497,Finding Dory,PG,Animation,7.3,Ellen DeGeneres,200000000,97,500000000,A
203777,Allied,R,Action,7.1,Brad Pitt,85000000,124,300000000,A
203787,Jack Reacher: Never Go Back,PG-13,Action,6.1,Tom Cruise,60000000,118,600000000,A
203857,Deepwater Horizon,PG-13,Action,7.1,Mark Wahlberg,110000000,107,300000000,A
204146,Sully,PG-13,Biography,7.4,Tom Hanks,60000000,96,400000000,A
204264,Dirty Grandpa,R,Comedy,5.9,Robert De Niro,25000000,102,500000000,A
204342,The Great Wall,PG-13,Action,5.9,Matt Damon,150000000,103,170000000,A
204398,Collateral Beauty,PG-13,Drama,6.8,Will Smith,36000000,97,350000000,A
204474,Fences,PG-13,Drama,7.2,Denzel Washington,24000000,139,250000000,A
204551,The Brothers Grimsby,R,Action,6.2,Sacha Baron Cohen,35000000,83,160000000,A
204561,Ice Age: Collision Course,PG,Animation,5.7,Ray Romano,105000000,94,200000000,A
204571,Patriots Day,R,Action,7.4,Mark Wahlberg,45000000,133,300000000,A
204956,Zoolander 2,PG-13,Action,4.7,Ben Stiller,50000000,101,200000000,A
205651,Kubo and the Two Strings,PG,Animation,7.8,Charlize Theron,60000000,101,160000000,A
205892,Florence Foster Jenkins,PG-13,Biography,6.8,Meryl Streep,29000000,111,160000000,A
205962,A Hologram for the King,R,Comedy,6.1,Tom Hanks,30000000,98,400000000,A
206134,Money Monster,R,Crime,6.5,George Clooney,27000000,98,500000000,A
206356,Mr. Church,PG-13,Comedy,7.7,Eddie Murphy,8000000,104,200000000,A
206510,Ride Along 2,PG-13,Action,5.9,Ice Cube,40000000,102,160000000,A
206972,Blade Runner 2049,R,Action,8,Harrison Ford,150000000,164,300000000,A
206992,The Greatest Showman,PG,Biography,7.6,Hugh Jackman,84000000,105,180000000,A
207002,Jumanji: Welcome to the Jungle,PG-13,Action,6.9,Dwayne Johnson,90000000,119,320000000,A
